"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070661","GO:0070661","leukocyte proliferation","4/118","318/18723",0.141495336505607,0.276834005697612,0.2152275387747,"CLU/CD81/RPS3/PRNP",4
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","3/118","207/18723",0.142532190376257,0.278649888584552,0.216639316216833,"CLU/CD81/B2M",3
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","5/118","441/18723",0.146251718889684,0.280429540717403,0.21802292567429,"SFRP1/HSPB1/RACK1/PRDX3/PRNP",5
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/118","107/18723",0.146257329863295,0.280429540717403,0.21802292567429,"CD81/B2M",2
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","2/118","107/18723",0.146257329863295,0.280429540717403,0.21802292567429,"CDC42/ITGAV",2
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","2/118","107/18723",0.146257329863295,0.280429540717403,0.21802292567429,"CLU/GPX1",2
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","2/118","107/18723",0.146257329863295,0.280429540717403,0.21802292567429,"RHOA/CDC42",2
"GO:0036503","GO:0036503","ERAD pathway","2/118","107/18723",0.146257329863295,0.280429540717403,0.21802292567429,"CALR/NFE2L2",2
"GO:0003071","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"RHOA",1
"GO:0006658","GO:0006658","phosphatidylserine metabolic process","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"SERINC1",1
"GO:0010954","GO:0010954","positive regulation of protein processing","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"ENO1",1
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"EFEMP1",1
"GO:0032878","GO:0032878","regulation of establishment or maintenance of cell polarity","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"RACK1",1
"GO:0033119","GO:0033119","negative regulation of RNA splicing","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"TMBIM6",1
"GO:0046039","GO:0046039","GTP metabolic process","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"RHOA",1
"GO:0046835","GO:0046835","carbohydrate phosphorylation","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"GNPTAB",1
"GO:0051450","GO:0051450","myoblast proliferation","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"GPX1",1
"GO:0051788","GO:0051788","response to misfolded protein","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"CLU",1
"GO:0060261","GO:0060261","positive regulation of transcription initiation from RNA polymerase II promoter","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"SUB1",1
"GO:0060706","GO:0060706","cell differentiation involved in embryonic placenta development","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"SPINT2",1
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"SFRP1",1
"GO:0098703","GO:0098703","calcium ion import across plasma membrane","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"PRNP",1
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"ECE1",1
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"EIF5A",1
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"CLU",1
"GO:1903959","GO:1903959","regulation of anion transmembrane transport","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"PRNP",1
"GO:1904385","GO:1904385","cellular response to angiotensin","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"NFE2L2",1
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","1/118","25/18723",0.146287278946223,0.280429540717403,0.21802292567429,"RHOA",1
"GO:0019724","GO:0019724","B cell mediated immunity","3/118","210/18723",0.146930113855602,0.281031255083514,0.21849073490075,"CLU/CD81/B2M",3
"GO:0031396","GO:0031396","regulation of protein ubiquitination","3/118","210/18723",0.146930113855602,0.281031255083514,0.21849073490075,"PTTG1IP/SKP1/RPS3",3
"GO:0050866","GO:0050866","negative regulation of cell activation","3/118","210/18723",0.146930113855602,0.281031255083514,0.21849073490075,"SFRP1/GRN/PRNP",3
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","5/118","442/18723",0.147227281441667,0.28138965125652,0.218769373813004,"SFRP1/HSPB1/RACK1/PRDX3/PRNP",5
"GO:0022411","GO:0022411","cellular component disassembly","5/118","443/18723",0.148205667943765,0.283048529761454,0.220059086530354,"CFL1/EIF5A/LAMP2/TMOD3/MMP7",5
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","2/118","108/18723",0.148433951311733,0.28306266161605,0.220070073490845,"EFEMP1/AGR2",2
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","2/118","108/18723",0.148433951311733,0.28306266161605,0.220070073490845,"APP/PTGS2",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","3/118","212/18723",0.149886741832218,0.285002066279838,0.221577884250666,"SFRP1/HSPB1/RACK1",3
"GO:0009749","GO:0009749","response to glucose","3/118","212/18723",0.149886741832218,0.285002066279838,0.221577884250666,"RHOA/RAC1/RACK1",3
"GO:0002456","GO:0002456","T cell mediated immunity","2/118","109/18723",0.150617224563312,0.285002066279838,0.221577884250666,"CD81/B2M",2
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"PTGS2",1
"GO:0002092","GO:0002092","positive regulation of receptor internalization","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"AP2M1",1
"GO:0002407","GO:0002407","dendritic cell chemotaxis","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"CALR",1
"GO:0003416","GO:0003416","endochondral bone growth","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"STC1",1
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"FUCA1",1
"GO:0006517","GO:0006517","protein deglycosylation","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"MAN2B1",1
"GO:0014829","GO:0014829","vascular associated smooth muscle contraction","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"RHOA",1
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"B2M",1
"GO:0033522","GO:0033522","histone H2A ubiquitination","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"SKP1",1
"GO:0034063","GO:0034063","stress granule assembly","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"CSDE1",1
"GO:0045954","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"LAMP1",1
"GO:0048668","GO:0048668","collateral sprouting","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"APP",1
"GO:0060037","GO:0060037","pharyngeal system development","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"ECE1",1
"GO:0060669","GO:0060669","embryonic placenta morphogenesis","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"SPINT2",1
"GO:0070977","GO:0070977","bone maturation","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"RHOA",1
"GO:1902656","GO:1902656","calcium ion import into cytosol","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"PRNP",1
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","1/118","26/18723",0.151674919393562,0.285002066279838,0.221577884250666,"SFRP1",1
"GO:0051235","GO:0051235","maintenance of location","4/118","327/18723",0.151914763283866,0.285243617799669,0.221765681045967,"CALR/SKP1/TMSB10/ITGAV",4
"GO:0002698","GO:0002698","negative regulation of immune effector process","2/118","110/18723",0.152806981455894,0.285767269225417,0.222172799410113,"TMBIM6/GRN",2
"GO:0003014","GO:0003014","renal system process","2/118","110/18723",0.152806981455894,0.285767269225417,0.222172799410113,"RHOA/STC1",2
"GO:0032611","GO:0032611","interleukin-1 beta production","2/118","110/18723",0.152806981455894,0.285767269225417,0.222172799410113,"APP/HSPB1",2
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","2/118","110/18723",0.152806981455894,0.285767269225417,0.222172799410113,"APP/HSPB1",2
"GO:1905954","GO:1905954","positive regulation of lipid localization","2/118","110/18723",0.152806981455894,0.285767269225417,0.222172799410113,"DBI/TMEM30A",2
"GO:0051651","GO:0051651","maintenance of location in cell","3/118","214/18723",0.152862632113947,0.285767269225417,0.222172799410113,"CALR/SKP1/TMSB10",3
"GO:0031669","GO:0031669","cellular response to nutrient levels","3/118","215/18723",0.15435767194339,0.288351831771799,0.224182195019823,"SFRP1/LAMP2/NFE2L2",3
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","4/118","331/18723",0.156638183379183,0.289868445558586,0.22536130252065,"SFRP1/RAC1/MMP7/PTGS2",4
"GO:0104004","GO:0104004","cellular response to environmental stimulus","4/118","331/18723",0.156638183379183,0.289868445558586,0.22536130252065,"SFRP1/RAC1/MMP7/PTGS2",4
"GO:0000027","GO:0000027","ribosomal large subunit assembly","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"RPL23A",1
"GO:0002227","GO:0002227","innate immune response in mucosa","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"RPL39",1
"GO:0003401","GO:0003401","axis elongation","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"SFRP1",1
"GO:0010561","GO:0010561","negative regulation of glycoprotein biosynthetic process","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"ITM2C",1
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"PRNP",1
"GO:0035235","GO:0035235","ionotropic glutamate receptor signaling pathway","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"APP",1
"GO:0035459","GO:0035459","vesicle cargo loading","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"TMED10",1
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"RPS3",1
"GO:0042402","GO:0042402","cellular biogenic amine catabolic process","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"SLC44A1",1
"GO:0046174","GO:0046174","polyol catabolic process","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"TPI1",1
"GO:0060512","GO:0060512","prostate gland morphogenesis","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"SFRP1",1
"GO:0071624","GO:0071624","positive regulation of granulocyte chemotaxis","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"RAC1",1
"GO:1903319","GO:1903319","positive regulation of protein maturation","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"ENO1",1
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","1/118","27/18723",0.157028845665774,0.289868445558586,0.22536130252065,"AP2M1",1
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","2/118","112/18723",0.157205282608831,0.289868445558586,0.22536130252065,"CD81/B2M",2
"GO:0010633","GO:0010633","negative regulation of epithelial cell migration","2/118","112/18723",0.157205282608831,0.289868445558586,0.22536130252065,"RHOA/STC1",2
"GO:0045088","GO:0045088","regulation of innate immune response","3/118","218/18723",0.15887055340382,0.292728417235077,0.227584817884469,"GRN/LAMP1/NONO",3
"GO:0031623","GO:0031623","receptor internalization","2/118","113/18723",0.159413499590491,0.293307106568864,0.228034726054936,"CD81/AP2M1",2
"GO:0044106","GO:0044106","cellular amine metabolic process","2/118","113/18723",0.159413499590491,0.293307106568864,0.228034726054936,"SLC44A1/EPAS1",2
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","2/118","114/18723",0.161627545624231,0.29552639998339,0.229760139297516,"SFRP1/NFE2L2",2
"GO:0051261","GO:0051261","protein depolymerization","2/118","114/18723",0.161627545624231,0.29552639998339,0.229760139297516,"CFL1/TMOD3",2
"GO:0002064","GO:0002064","epithelial cell development","3/118","220/18723",0.161901762916386,0.29552639998339,0.229760139297516,"GPX1/SPINT2/STC1",3
"GO:0022618","GO:0022618","ribonucleoprotein complex assembly","3/118","220/18723",0.161901762916386,0.29552639998339,0.229760139297516,"RPL23A/EIF4H/RPL13A",3
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","5/118","457/18723",0.162192547937009,0.29552639998339,0.229760139297516,"APP/CDC42/TMOD3/CCND1/MUC1",5
"GO:0000470","GO:0000470","maturation of LSU-rRNA","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"NSA2",1
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"PTGS2",1
"GO:0007271","GO:0007271","synaptic transmission, cholinergic","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"NQO1",1
"GO:0010575","GO:0010575","positive regulation of vascular endothelial growth factor production","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"PTGS2",1
"GO:0019098","GO:0019098","reproductive behavior","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"APP",1
"GO:0042983","GO:0042983","amyloid precursor protein biosynthetic process","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"ITM2C",1
"GO:0042984","GO:0042984","regulation of amyloid precursor protein biosynthetic process","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"ITM2C",1
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"SFRP1",1
"GO:0060765","GO:0060765","regulation of androgen receptor signaling pathway","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"SFRP1",1
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","1/118","28/18723",0.162349266943665,0.29552639998339,0.229760139297516,"RAC1",1
"GO:0008406","GO:0008406","gonad development","3/118","221/18723",0.163424000571443,0.297197828182363,0.231059608907823,"SFRP1/CSDE1/CCND1",3
"GO:0007265","GO:0007265","Ras protein signal transduction","4/118","337/18723",0.163825720574015,0.297197828182363,0.231059608907823,"CFL1/RHOA/CDC42/RAC1",4
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","2/118","115/18723",0.163847261498899,0.297197828182363,0.231059608907823,"CCND1/MUC1",2
"GO:0043279","GO:0043279","response to alkaloid","2/118","115/18723",0.163847261498899,0.297197828182363,0.231059608907823,"NQO1/TMED10",2
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","2/118","115/18723",0.163847261498899,0.297197828182363,0.231059608907823,"APP/PRNP",2
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","2/118","116/18723",0.166072489746678,0.299200606158675,0.232616689922735,"GPX1/PTGS2",2
"GO:0050920","GO:0050920","regulation of chemotaxis","3/118","223/18723",0.166481486154345,0.299200606158675,0.232616689922735,"CALR/HSPB1/RAC1",3
"GO:0001916","GO:0001916","positive regulation of T cell mediated cytotoxicity","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"B2M",1
"GO:0002360","GO:0002360","T cell lineage commitment","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"RHOA",1
"GO:0002862","GO:0002862","negative regulation of inflammatory response to antigenic stimulus","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"GPX1",1
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"SLC44A1",1
"GO:0009310","GO:0009310","amine catabolic process","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"SLC44A1",1
"GO:0010390","GO:0010390","histone monoubiquitination","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"SKP1",1
"GO:0010955","GO:0010955","negative regulation of protein processing","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"PRNP",1
"GO:0021522","GO:0021522","spinal cord motor neuron differentiation","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"LMO4",1
"GO:0032366","GO:0032366","intracellular sterol transport","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"NPC2",1
"GO:0032367","GO:0032367","intracellular cholesterol transport","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"NPC2",1
"GO:0034067","GO:0034067","protein localization to Golgi apparatus","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"TMED10",1
"GO:0035066","GO:0035066","positive regulation of histone acetylation","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"MUC1",1
"GO:0045737","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"CCND1",1
"GO:0048679","GO:0048679","regulation of axon regeneration","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"GRN",1
"GO:0051873","GO:0051873","killing by host of symbiont cells","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"GAPDH",1
"GO:0051883","GO:0051883","killing of cells in other organism involved in symbiotic interaction","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"GAPDH",1
"GO:0090114","GO:0090114","COPII-coated vesicle budding","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"TMED10",1
"GO:0095500","GO:0095500","acetylcholine receptor signaling pathway","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"AGRN",1
"GO:0098868","GO:0098868","bone growth","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"STC1",1
"GO:1903318","GO:1903318","negative regulation of protein maturation","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"PRNP",1
"GO:1903902","GO:1903902","positive regulation of viral life cycle","1/118","29/18723",0.167636391121287,0.299200606158675,0.232616689922735,"P4HB",1
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","2/118","117/18723",0.168303074627751,0.299556097410365,0.23289307037305,"CD81/B2M",2
"GO:0014902","GO:0014902","myotube differentiation","2/118","117/18723",0.168303074627751,0.299556097410365,0.23289307037305,"CD81/GPX1",2
"GO:0030301","GO:0030301","cholesterol transport","2/118","117/18723",0.168303074627751,0.299556097410365,0.23289307037305,"CLU/NPC2",2
"GO:0072676","GO:0072676","lymphocyte migration","2/118","117/18723",0.168303074627751,0.299556097410365,0.23289307037305,"RHOA/APP",2
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","3/118","225/18723",0.169555978831196,0.301576664638692,0.234463981830932,"CD81/RPS3/PRNP",3
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","4/118","342/18723",0.169905976243492,0.301851606810455,0.234677738543315,"SFRP1/HSPB1/RACK1/PRNP",4
"GO:0007613","GO:0007613","memory","2/118","118/18723",0.170538862115088,0.301851606810455,0.234677738543315,"PRNP/PTGS2",2
"GO:0009308","GO:0009308","amine metabolic process","2/118","118/18723",0.170538862115088,0.301851606810455,0.234677738543315,"SLC44A1/EPAS1",2
"GO:0022612","GO:0022612","gland morphogenesis","2/118","118/18723",0.170538862115088,0.301851606810455,0.234677738543315,"SFRP1/CDC42",2
"GO:0045446","GO:0045446","endothelial cell differentiation","2/118","118/18723",0.170538862115088,0.301851606810455,0.234677738543315,"GPX1/STC1",2
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","3/118","226/18723",0.171099475620559,0.301851606810455,0.234677738543315,"CD81/B2M/LAMP1",3
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","3/118","227/18723",0.172647071684388,0.301851606810455,0.234677738543315,"CD81/RPS3/PRNP",3
"GO:0045137","GO:0045137","development of primary sexual characteristics","3/118","227/18723",0.172647071684388,0.301851606810455,0.234677738543315,"SFRP1/CSDE1/CCND1",3
"GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization","3/118","227/18723",0.172647071684388,0.301851606810455,0.234677738543315,"RPL23A/EIF4H/RPL13A",3
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","2/118","119/18723",0.172779699879359,0.301851606810455,0.234677738543315,"PTTG1IP/SKP1",2
"GO:0006099","GO:0006099","tricarboxylic acid cycle","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"MDH1",1
"GO:0007176","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"APP",1
"GO:0010453","GO:0010453","regulation of cell fate commitment","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"LMO4",1
"GO:0010800","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"APP",1
"GO:0033137","GO:0033137","negative regulation of peptidyl-serine phosphorylation","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"RACK1",1
"GO:0034694","GO:0034694","response to prostaglandin","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"SFRP1",1
"GO:0036296","GO:0036296","response to increased oxygen levels","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"CAT",1
"GO:0044788","GO:0044788","modulation by host of viral process","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"CFL1",1
"GO:0045577","GO:0045577","regulation of B cell differentiation","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"SFRP1",1
"GO:0048799","GO:0048799","animal organ maturation","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"RHOA",1
"GO:0050858","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"PRNP",1
"GO:0051968","GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"PTGS2",1
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"STC1",1
"GO:0070229","GO:0070229","negative regulation of lymphocyte apoptotic process","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"ORMDL3",1
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"PRNP",1
"GO:1903019","GO:1903019","negative regulation of glycoprotein metabolic process","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"ITM2C",1
"GO:1903579","GO:1903579","negative regulation of ATP metabolic process","1/118","30/18723",0.172890424813792,0.301851606810455,0.234677738543315,"RHOA",1
"GO:0001649","GO:0001649","osteoblast differentiation","3/118","229/18723",0.17575435904607,0.30617033033875,0.238035376031892,"SFRP1/ATP5F1B/CAT",3
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","2/118","121/18723",0.17727592532015,0.30617033033875,0.238035376031892,"CLU/CD81",2
"GO:0038127","GO:0038127","ERBB signaling pathway","2/118","121/18723",0.17727592532015,0.30617033033875,0.238035376031892,"EFEMP1/AGR2",2
"GO:0042752","GO:0042752","regulation of circadian rhythm","2/118","121/18723",0.17727592532015,0.30617033033875,0.238035376031892,"NONO/MAGED1",2
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly","2/118","121/18723",0.17727592532015,0.30617033033875,0.238035376031892,"EIF5A/TMOD3",2
"GO:0010639","GO:0010639","negative regulation of organelle organization","4/118","348/18723",0.177306608256824,0.30617033033875,0.238035376031892,"CLU/GPX1/TMOD3/TMSB10",4
"GO:0045055","GO:0045055","regulated exocytosis","3/118","230/18723",0.177313949264657,0.30617033033875,0.238035376031892,"S100A13/LAMP1/TMED10",3
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"PTGS2",1
"GO:0002323","GO:0002323","natural killer cell activation involved in immune response","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"LAMP1",1
"GO:0002717","GO:0002717","positive regulation of natural killer cell mediated immunity","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"LAMP1",1
"GO:0002828","GO:0002828","regulation of type 2 immune response","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"CD81",1
"GO:0008045","GO:0008045","motor neuron axon guidance","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"RAC1",1
"GO:0043171","GO:0043171","peptide catabolic process","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"ECE1",1
"GO:0046457","GO:0046457","prostanoid biosynthetic process","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"PTGS2",1
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"CALR",1
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"SKP1",1
"GO:0060055","GO:0060055","angiogenesis involved in wound healing","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"GPX1",1
"GO:0061099","GO:0061099","negative regulation of protein tyrosine kinase activity","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"RACK1",1
"GO:0071711","GO:0071711","basement membrane organization","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"SPINT2",1
"GO:0090183","GO:0090183","regulation of kidney development","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"MAGED1",1
"GO:1905144","GO:1905144","response to acetylcholine","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"AGRN",1
"GO:1905145","GO:1905145","cellular response to acetylcholine","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"AGRN",1
"GO:2000144","GO:2000144","positive regulation of DNA-templated transcription, initiation","1/118","31/18723",0.178111573365227,0.30617033033875,0.238035376031892,"SUB1",1
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","2/118","122/18723",0.179531016692336,0.307990626360414,0.239450584512501,"CALR/RAC1",2
"GO:0019730","GO:0019730","antimicrobial humoral response","2/118","122/18723",0.179531016692336,0.307990626360414,0.239450584512501,"GAPDH/RPL39",2
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","2/118","122/18723",0.179531016692336,0.307990626360414,0.239450584512501,"RAC1/RPS3",2
"GO:0006690","GO:0006690","icosanoid metabolic process","2/118","123/18723",0.181790565703438,0.311450013300742,0.242140121641294,"GPX1/PTGS2",2
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","2/118","123/18723",0.181790565703438,0.311450013300742,0.242140121641294,"CCND1/MUC1",2
"GO:0006026","GO:0006026","aminoglycan catabolic process","1/118","32/18723",0.183300040856287,0.311743865105948,0.242368579849091,"FUCA1",1
"GO:0007435","GO:0007435","salivary gland morphogenesis","1/118","32/18723",0.183300040856287,0.311743865105948,0.242368579849091,"CDC42",1
"GO:0008156","GO:0008156","negative regulation of DNA replication","1/118","32/18723",0.183300040856287,0.311743865105948,0.242368579849091,"S100A11",1
