"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035809","GO:0035809","regulation of urine volume","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"ADM",1
"GO:0036120","GO:0036120","cellular response to platelet-derived growth factor stimulus","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"ERRFI1",1
"GO:0045061","GO:0045061","thymic T cell selection","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"CD74",1
"GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"SORL1",1
"GO:0061042","GO:0061042","vascular wound healing","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"HPSE",1
"GO:0106030","GO:0106030","neuron projection fasciculation","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"SEMA5A",1
"GO:2000114","GO:2000114","regulation of establishment of cell polarity","1/276","22/18723",0.278848352958461,0.596484608300764,0.540532119630279,"WDPCP",1
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","7/276","359/18723",0.279749936627507,0.597670472585845,0.541606745407187,"MAP2K6/CALM1/SORL1/CALM2/TRIB1/KITLG/SFN",7
"GO:0042254","GO:0042254","ribosome biogenesis","6/276","299/18723",0.279789444785415,0.597670472585845,0.541606745407187,"PIH1D2/RPS14/RPL26/RPS16/RPL7A/RPL10A",6
"GO:0018210","GO:0018210","peptidyl-threonine modification","3/276","125/18723",0.280347716332635,0.598449441425534,0.542312644054333,"CALM1/CALM2/CHI3L1",3
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","4/276","182/18723",0.281256036689601,0.599560282350038,0.54331928394267,"NME9/AK9/SLC26A2/NME7",4
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","4/276","182/18723",0.281256036689601,0.599560282350038,0.54331928394267,"ADM/MYC/TGM2/TP63",4
"GO:0000281","GO:0000281","mitotic cytokinesis","2/276","71/18723",0.281531503356564,0.599733891712708,0.543476608097368,"EFHC1/MAP9",2
"GO:0002790","GO:0002790","peptide secretion","5/276","242/18723",0.286154324836081,0.60583499410531,0.549005404251471,"BAIAP3/CD74/RFX3/CAPN10/DYNLL1",5
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","2/276","72/18723",0.28699798052471,0.60583499410531,0.549005404251471,"IFT74/ITGB4",2
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","2/276","72/18723",0.28699798052471,0.60583499410531,0.549005404251471,"CD74/BPIFA1",2
"GO:0070227","GO:0070227","lymphocyte apoptotic process","2/276","72/18723",0.28699798052471,0.60583499410531,0.549005404251471,"CD74/BCL10",2
"GO:0071479","GO:0071479","cellular response to ionizing radiation","2/276","72/18723",0.28699798052471,0.60583499410531,0.549005404251471,"EGR1/RPL26",2
"GO:0007051","GO:0007051","spindle organization","4/276","184/18723",0.287828137304606,0.60583499410531,0.549005404251471,"CEP126/MAPK15/EFHC1/MAP9",4
"GO:0003283","GO:0003283","atrial septum development","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"CCN1",1
"GO:0003323","GO:0003323","type B pancreatic cell development","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"RFX3",1
"GO:0006622","GO:0006622","protein targeting to lysosome","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"SORL1",1
"GO:0016338","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"CLDN2",1
"GO:0023058","GO:0023058","adaptation of signaling pathway","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"ADM",1
"GO:0031280","GO:0031280","negative regulation of cyclase activity","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"ADGRV1",1
"GO:0035162","GO:0035162","embryonic hemopoiesis","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"KITLG",1
"GO:0035929","GO:0035929","steroid hormone secretion","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"CRY2",1
"GO:0035988","GO:0035988","chondrocyte proliferation","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"CCN2",1
"GO:0035994","GO:0035994","response to muscle stretch","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"FOS",1
"GO:0036119","GO:0036119","response to platelet-derived growth factor","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"ERRFI1",1
"GO:0045932","GO:0045932","negative regulation of muscle contraction","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"PTGS2",1
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"HOPX",1
"GO:0051446","GO:0051446","positive regulation of meiotic cell cycle","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"MAPK15",1
"GO:0051457","GO:0051457","maintenance of protein location in nucleus","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"SYNE1",1
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"BAIAP3",1
"GO:0060487","GO:0060487","lung epithelial cell differentiation","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"FOXJ1",1
"GO:0071636","GO:0071636","positive regulation of transforming growth factor beta production","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"PTGS2",1
"GO:0090335","GO:0090335","regulation of brown fat cell differentiation","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"PTGS2",1
"GO:0140112","GO:0140112","extracellular vesicle biogenesis","1/276","23/18723",0.289491519344401,0.60583499410531,0.549005404251471,"SDC4",1
"GO:0002040","GO:0002040","sprouting angiogenesis","4/276","185/18723",0.291122520721152,0.607522779807947,0.550534869338469,"SEMA5A/EGR3/PTGS2/NR4A1",4
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","3/276","128/18723",0.292384964854493,0.607522779807947,0.550534869338469,"VCL/SDC4/WDPCP",3
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"EGR1/HSPB1",2
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"BAIAP3/DYNLL1",2
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"ERRFI1/GPRC5A",2
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"RPS14/RPS16",2
"GO:0051145","GO:0051145","smooth muscle cell differentiation","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"ADM/CTH",2
"GO:0051937","GO:0051937","catecholamine transport","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"MAPK15/SYT5",2
"GO:0061035","GO:0061035","regulation of cartilage development","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"CCN1/CCN2",2
"GO:0072089","GO:0072089","stem cell proliferation","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"KITLG/ZFP36L1",2
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","2/276","73/18723",0.292460011761315,0.607522779807947,0.550534869338469,"CALM1/CALM2",2
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","4/276","186/18723",0.294422073343395,0.607622882747957,0.55062558224806,"ERRFI1/BCL10/HSPB1/IL33",4
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","4/276","186/18723",0.294422073343395,0.607622882747957,0.55062558224806,"ERRFI1/BCL10/HSPB1/IL33",4
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","8/276","427/18723",0.295493873667647,0.607622882747957,0.55062558224806,"CD74/GRN/F3/SEMA5A/HSPB1/TGM2/PTGS2/IL33",8
"GO:0006022","GO:0006022","aminoglycan metabolic process","3/276","129/18723",0.296405752660125,0.607622882747957,0.55062558224806,"ST3GAL6/CD44/CHI3L1",3
"GO:0007498","GO:0007498","mesoderm development","3/276","129/18723",0.296405752660125,0.607622882747957,0.55062558224806,"ZFP36L1/ITGB4/TP63",3
"GO:0034101","GO:0034101","erythrocyte homeostasis","3/276","129/18723",0.296405752660125,0.607622882747957,0.55062558224806,"EPAS1/ZFP36L1/RPS14",3
"GO:0009914","GO:0009914","hormone transport","6/276","306/18723",0.297569640121736,0.607622882747957,0.55062558224806,"BAIAP3/RFX3/CAPN10/DYNLL1/ADM/CRY2",6
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","2/276","74/18723",0.297916543544367,0.607622882747957,0.55062558224806,"ATF3/CTH",2
"GO:0033143","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/276","74/18723",0.297916543544367,0.607622882747957,0.55062558224806,"CRY2/TP63",2
"GO:0001701","GO:0001701","in utero embryonic development","7/276","367/18723",0.298254177048767,0.607622882747957,0.55062558224806,"RPGRIP1L/EPAS1/CCN1/ZFP36L1/HOPX/ADM/HSD17B2",7
"GO:0009615","GO:0009615","response to virus","7/276","367/18723",0.298254177048767,0.607622882747957,0.55062558224806,"ZDHHC1/PIM2/BPIFA1/APOBEC1/NPC2/HSPB1/RPS15A",7
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","7/276","367/18723",0.298254177048767,0.607622882747957,0.55062558224806,"MAPK15/CCDC78/KIF9/CETN2/MAP9/RPS14/TPM1",7
"GO:0002021","GO:0002021","response to dietary excess","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SORL1",1
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"IL1R1",1
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"CCN1",1
"GO:0006213","GO:0006213","pyrimidine nucleoside metabolic process","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"APOBEC1",1
"GO:0006817","GO:0006817","phosphate ion transport","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"CRY2",1
"GO:0007035","GO:0007035","vacuolar acidification","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"GRN",1
"GO:0010155","GO:0010155","regulation of proton transport","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SLC9A3R1",1
"GO:0010288","GO:0010288","response to lead ion","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"PTGS2",1
"GO:0018230","GO:0018230","peptidyl-L-cysteine S-palmitoylation","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"ZDHHC1",1
"GO:0018231","GO:0018231","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"ZDHHC1",1
"GO:0031639","GO:0031639","plasminogen activation","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"PLAT",1
"GO:0032528","GO:0032528","microvillus organization","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SLC9A3R1",1
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"KITLG",1
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"ATF3",1
"GO:0036010","GO:0036010","protein localization to endosome","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SORL1",1
"GO:0043567","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"IGFBP2",1
"GO:0044062","GO:0044062","regulation of excretion","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SLC9A3R1",1
"GO:0045649","GO:0045649","regulation of macrophage differentiation","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"TRIB1",1
"GO:0051000","GO:0051000","positive regulation of nitric-oxide synthase activity","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"CALM1",1
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"TIMP3",1
"GO:0051923","GO:0051923","sulfation","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SULT1E1",1
"GO:0060479","GO:0060479","lung cell differentiation","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"FOXJ1",1
"GO:0060561","GO:0060561","apoptotic process involved in morphogenesis","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"CCN1",1
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"TP63",1
"GO:0070841","GO:0070841","inclusion body assembly","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"SORL1",1
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","1/276","24/18723",0.299978168577607,0.607622882747957,0.55062558224806,"CD74",1
"GO:0007098","GO:0007098","centrosome cycle","3/276","130/18723",0.300429896460183,0.60774136777384,0.55073295293507,"CETN2/MAP9/PCM1",3
"GO:0015918","GO:0015918","sterol transport","3/276","130/18723",0.300429896460183,0.60774136777384,0.55073295293507,"OSBPL6/SOAT2/NPC2",3
"GO:0033002","GO:0033002","muscle cell proliferation","5/276","248/18723",0.303302905627079,0.611325714765541,0.553981074764122,"JUN/TRIB1/TGM2/PTGS2/TPM1",5
"GO:0008088","GO:0008088","axo-dendritic transport","2/276","75/18723",0.303366554152747,0.611325714765541,0.553981074764122,"MAP1A/HSPB1",2
"GO:0036465","GO:0036465","synaptic vesicle recycling","2/276","75/18723",0.303366554152747,0.611325714765541,0.553981074764122,"SYT5/CALM1",2
"GO:0048662","GO:0048662","negative regulation of smooth muscle cell proliferation","2/276","75/18723",0.303366554152747,0.611325714765541,0.553981074764122,"TRIB1/TPM1",2
"GO:2001259","GO:2001259","positive regulation of cation channel activity","2/276","75/18723",0.303366554152747,0.611325714765541,0.553981074764122,"CALM1/CALM2",2
"GO:0019827","GO:0019827","stem cell population maintenance","3/276","131/18723",0.304456908001077,0.611325714765541,0.553981074764122,"PCM1/MYC/TP63",3
"GO:0046883","GO:0046883","regulation of hormone secretion","5/276","249/18723",0.306177003318535,0.611325714765541,0.553981074764122,"BAIAP3/RFX3/CAPN10/DYNLL1/CRY2",5
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","4/276","190/18723",0.307666256349721,0.611325714765541,0.553981074764122,"NME9/AK9/SLC26A2/NME7",4
"GO:0051216","GO:0051216","cartilage development","4/276","190/18723",0.307666256349721,0.611325714765541,0.553981074764122,"CCN1/CCN2/CD44/CHI3L1",4
"GO:0051047","GO:0051047","positive regulation of secretion","6/276","310/18723",0.307828641001828,0.611325714765541,0.553981074764122,"BAIAP3/MAP2K6/CAPN10/SDC4/DYNLL1/PTGES",6
"GO:0006305","GO:0006305","DNA alkylation","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"FOS/MYC",2
"GO:0006306","GO:0006306","DNA methylation","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"FOS/MYC",2
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"DYNLL1/PTGS2",2
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"AK9/AK7",2
"GO:0031100","GO:0031100","animal organ regeneration","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"ADM/RPS16",2
"GO:0043536","GO:0043536","positive regulation of blood vessel endothelial cell migration","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"HSPB1/PTGS2",2
"GO:0140115","GO:0140115","export across plasma membrane","2/276","76/18723",0.308809052963487,0.611325714765541,0.553981074764122,"CALM1/CALM2",2
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"EGR3",1
"GO:0010560","GO:0010560","positive regulation of glycoprotein biosynthetic process","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"IL33",1
"GO:0010842","GO:0010842","retina layer formation","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"PROM1",1
"GO:0030318","GO:0030318","melanocyte differentiation","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"KITLG",1
"GO:0031579","GO:0031579","membrane raft organization","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"FA2H",1
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"TRIB1",1
"GO:0032469","GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"TGM2",1
"GO:0032878","GO:0032878","regulation of establishment or maintenance of cell polarity","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"WDPCP",1
"GO:0033233","GO:0033233","regulation of protein sumoylation","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"EGR1",1
"GO:0035902","GO:0035902","response to immobilization stress","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"FOS",1
"GO:0042730","GO:0042730","fibrinolysis","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"PLAT",1
"GO:0048143","GO:0048143","astrocyte activation","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"GRN",1
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"F3",1
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"SORL1",1
"GO:0051307","GO:0051307","meiotic chromosome separation","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"MAPK15",1
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"TP63",1
"GO:0070199","GO:0070199","establishment of protein localization to chromosome","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"RUVBL2",1
"GO:0070423","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"MAP2K6",1
"GO:0072012","GO:0072012","glomerulus vasculature development","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"EGR1",1
"GO:0090169","GO:0090169","regulation of spindle assembly","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"MAPK15",1
"GO:0099560","GO:0099560","synaptic membrane adhesion","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"PTPRS",1
"GO:1900078","GO:1900078","positive regulation of cellular response to insulin stimulus","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"SORL1",1
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"RPL26",1
"GO:1904753","GO:1904753","negative regulation of vascular associated smooth muscle cell migration","1/276","25/18723",0.310310594133657,0.611325714765541,0.553981074764122,"TPM1",1
"GO:0002683","GO:0002683","negative regulation of immune system process","8/276","434/18723",0.310622206576376,0.611489820594028,0.554129786851711,"FOXJ1/CD74/SDC4/GRN/TRIB1/KITLG/MYC/SCGB1A1",8
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","4/276","191/18723",0.310987382068525,0.611489820594028,0.554129786851711,"NME9/AK9/SLC26A2/NME7",4
"GO:0050821","GO:0050821","protein stabilization","4/276","191/18723",0.310987382068525,0.611489820594028,0.554129786851711,"IFT46/PFN2/PIM2/GRN",4
"GO:0046887","GO:0046887","positive regulation of hormone secretion","3/276","133/18723",0.312517613619533,0.614108037951669,0.556502405622228,"BAIAP3/CAPN10/DYNLL1",3
"GO:0007492","GO:0007492","endoderm development","2/276","77/18723",0.314243079762707,0.61667071468096,0.558824693683201,"ZFP36L1/COL12A1",2
"GO:0061041","GO:0061041","regulation of wound healing","3/276","134/18723",0.316550363576262,0.61667071468096,0.558824693683201,"PLAT/HPSE/F3",3
"GO:0098727","GO:0098727","maintenance of cell number","3/276","134/18723",0.316550363576262,0.61667071468096,0.558824693683201,"PCM1/MYC/TP63",3
"GO:0001935","GO:0001935","endothelial cell proliferation","4/276","193/18723",0.317639778774802,0.61667071468096,0.558824693683201,"F3/SEMA5A/EGR3/NR4A1",4
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","4/276","193/18723",0.317639778774802,0.61667071468096,0.558824693683201,"CD74/KITLG/CD44/CRLF1",4
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","2/276","78/18723",0.319667704069991,0.61667071468096,0.558824693683201,"IFT57/F3",2
"GO:0030500","GO:0030500","regulation of bone mineralization","2/276","78/18723",0.319667704069991,0.61667071468096,0.558824693683201,"CCN1/ADGRV1",2
"GO:0043297","GO:0043297","apical junction assembly","2/276","78/18723",0.319667704069991,0.61667071468096,0.558824693683201,"CLDN2/VCL",2
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"PTGS2",1
"GO:0002026","GO:0002026","regulation of the force of heart contraction","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"ADM",1
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"CD44",1
"GO:0006706","GO:0006706","steroid catabolic process","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"SULT1E1",1
"GO:0009164","GO:0009164","nucleoside catabolic process","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"APOBEC1",1
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"CD74",1
"GO:0032515","GO:0032515","negative regulation of phosphoprotein phosphatase activity","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"CRY2",1
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"CD44",1
"GO:0035872","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"MAP2K6",1
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"FOS",1
"GO:0048668","GO:0048668","collateral sprouting","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"PTPRS",1
"GO:0048843","GO:0048843","negative regulation of axon extension involved in axon guidance","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"SEMA5A",1
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"BCL10",1
"GO:0050926","GO:0050926","regulation of positive chemotaxis","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"F3",1
"GO:0051350","GO:0051350","negative regulation of lyase activity","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"ADGRV1",1
"GO:0051560","GO:0051560","mitochondrial calcium ion homeostasis","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"TGM2",1
"GO:0060352","GO:0060352","cell adhesion molecule production","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"GCNT1",1
"GO:0071425","GO:0071425","hematopoietic stem cell proliferation","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"KITLG",1
"GO:0097186","GO:0097186","amelogenesis","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"NECTIN1",1
"GO:1901071","GO:1901071","glucosamine-containing compound metabolic process","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"CHI3L1",1
"GO:1904353","GO:1904353","regulation of telomere capping","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"MAPK15",1
"GO:1904861","GO:1904861","excitatory synapse assembly","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"PTPRS",1
"GO:1905063","GO:1905063","regulation of vascular associated smooth muscle cell differentiation","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"CTH",1
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","1/276","26/18723",0.320491056002259,0.61667071468096,0.558824693683201,"SPEF1",1
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","3/276","135/18723",0.320584093062664,0.61667071468096,0.558824693683201,"CD74/KITLG/IL1R1",3
"GO:0009165","GO:0009165","nucleotide biosynthetic process","5/276","254/18723",0.320604929955452,0.61667071468096,0.558824693683201,"NME9/AK9/AK7/SLC26A2/NME7",5
"GO:0030073","GO:0030073","insulin secretion","4/276","195/18723",0.324303875509541,0.621437241855258,0.563144102769277,"BAIAP3/RFX3/CAPN10/DYNLL1",4
"GO:0051279","GO:0051279","regulation of release of sequestered calcium ion into cytosol","2/276","79/18723",0.325082024475958,0.621437241855258,0.563144102769277,"CALM1/CALM2",2
"GO:0060420","GO:0060420","regulation of heart growth","2/276","79/18723",0.325082024475958,0.621437241855258,0.563144102769277,"BASP1/DUSP6",2
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","2/276","79/18723",0.325082024475958,0.621437241855258,0.563144102769277,"BPIFA1/DEFB1",2
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","2/276","79/18723",0.325082024475958,0.621437241855258,0.563144102769277,"ERRFI1/GPRC5A",2
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","5/276","256/18723",0.326399488771796,0.621437241855258,0.563144102769277,"NME9/AK9/AK7/SLC26A2/NME7",5
"GO:0001763","GO:0001763","morphogenesis of a branching structure","4/276","196/18723",0.327639634219255,0.621437241855258,0.563144102769277,"ADM/MYC/TGM2/TP63",4
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","4/276","196/18723",0.327639634219255,0.621437241855258,0.563144102769277,"FOXJ1/CD74/SDC4/SCGB1A1",4
"GO:0031032","GO:0031032","actomyosin structure organization","4/276","196/18723",0.327639634219255,0.621437241855258,0.563144102769277,"PFN2/SDC4/CCN2/TPM1",4
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","4/276","196/18723",0.327639634219255,0.621437241855258,0.563144102769277,"BAIAP3/RFX3/CAPN10/DYNLL1",4
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","3/276","137/18723",0.328652674052501,0.621437241855258,0.563144102769277,"FHL1/CALM1/CALM2",3
"GO:0050714","GO:0050714","positive regulation of protein secretion","3/276","137/18723",0.328652674052501,0.621437241855258,0.563144102769277,"BAIAP3/CAPN10/DYNLL1",3
"GO:0030217","GO:0030217","T cell differentiation","5/276","257/18723",0.329301055215214,0.621437241855258,0.563144102769277,"FOXJ1/CD74/EGR1/ZFP36L1/EGR3",5
"GO:0001570","GO:0001570","vasculogenesis","2/276","80/18723",0.330485167992777,0.621437241855258,0.563144102769277,"ZFP36L1/ADM",2
